time_fs,P_0,P_1,P_2,P_3,P_4,P_5,coherence_l1,classical_P_0,classical_P_1,classical_P_2,classical_P_3,classical_P_4,classical_P_5
59.300000000000004,0.718679809448899,0.2561111788528607,0.009195638717864132,0.009691804275667914,0.005999531490422956,0.00032203721428613745,0.11481014175089439,0.7174649293228159,0.2559842539823095,0.008079227415717247,0.01038385223115984,0.007849119929897477,0.0002386171181001081
59.400000000000006,0.7183642401184106,0.25637465192019093,0.00922030133351634,0.00970427818550961,0.006013455581749271,0.0003230728606241017,0.11474266896265854,0.7171437724653922,0.2562514196193221,0.008102667565960205,0.010397701447394662,0.007865034698103564,0.0002394042038275441
59.5,0.7180490500495521,0.25663772357695275,0.009244984826812075,0.009716747317133607,0.006027384236357498,0.00032410999319285554,0.11467528067552916,0.7168230070392663,0.2565181732472515,0.008126130332303267,0.010411545374016444,0.007880951487808313,0.00024019251935426635
59.6,0.7177342387327713,0.25690039437612233,0.009269689158554376,0.009729211691219966,0.006041317430106605,0.00032514861122636454,0.11460797676900641,0.7165026325118867,0.256784515440658,0.008149615672753081,0.010425384030961554,0.007896870279394692,0.00024098206434605224
59.7,0.7174198056592098,0.2571626648699207,0.00929441428960155,0.009741671328375393,0.006055255138934352,0.00032618871395922625,0.1145407571227784,0.7161826483514341,0.2570504467733084,0.008173123545376108,0.010439217438097408,0.0079127910533151,0.00024177283846871329
59.800000000000004,0.7171057503207018,0.25742453560981493,0.009319160180867108,0.00975412624913348,0.006069197338857058,0.00032723030062667,0.1144736216167207,0.7158630540268235,0.257315967818176,0.008196653908298575,0.010453045615222636,0.007928713790091146,0.0002425648413880962
59.900000000000006,0.716792072209773,0.25768600714651946,0.00934392679331968,0.009766576473954921,0.006083144005969367,0.00032827337046455646,0.11440657013089643,0.7155438490077004,0.25758107914744244,0.008220206719706347,0.010466868582067338,0.007944638470313414,0.00024335807277008195
60.0,0.7164787708196403,0.2579470800299966,0.009368714087982942,0.009779022023227751,0.006097095116444006,0.0003293179227093769,0.11433960254555556,0.7152250327644417,0.2578457813324984,0.008243781937844865,0.010480686358293273,0.007960565074641275,0.0002441525322805874
60.1,0.71616584564421,0.25820775480945796,0.009393522025935554,0.009791462917267568,0.006111050646531558,0.00033036395659825305,0.11427271874113488,0.7149066047681539,0.2581100749439449,0.008267379521019072,0.010494498963494085,0.007976493583802669,0.00024494821958556494
60.2,0.7158532961780777,0.2584680320333653,0.009418350568311064,0.009803899176317757,0.0061250105725602225,0.0003314114713689365,0.11420591859825772,0.7145885644906723,0.25837396055159423,0.008290999427593313,0.010508306417195485,0.007992423978593868,0.00024574513435100315
60.300000000000004,0.7155411219165265,0.2587279122494316,0.009443199676297845,0.009816330820549718,0.00613897487093558,0.0003324604662598079,0.11413920199773404,0.7142709114045597,0.2586374387244712,0.008314641615991266,0.010522108738855509,0.008008356239879293,0.0002465432762429264
60.400000000000006,0.7152293223555268,0.2589873960046219,0.009468069311139023,0.009828757870063095,0.0061529435181403675,0.000333510940509877,0.11407256882055927,0.7139536449831063,0.2589005100308142,0.008338306044695855,0.010535905947864679,0.008024290348591293,0.00024734264492739627
60.5,0.7149178969917349,0.25924648384515475,0.009492959434132392,0.00984118034488599,0.006166916490734236,0.0003345628933587816,0.11400601894791519,0.7136367647003277,0.25916317503807623,0.008361992672249168,0.010549698063546257,0.00804022628572993,0.0002481432400705113
60.6,0.7146068453224923,0.25950517631650294,0.00951787000663035,0.009853598264975193,0.006180893765353527,0.00033561632404678773,0.11393955226116881,0.7133202700309645,0.25942543431292575,0.008385701457252374,0.010563485105156416,0.008056164032362763,0.00024894506133840705
60.7,0.7142961668458246,0.2597634739633944,0.009542800990039818,0.009866011650216404,0.0061948753187110375,0.0003366712318147885,0.11387316864187258,0.7130041604504794,0.25968728842124844,0.008409432358365642,0.01057726709188447,0.008072103569624654,0.00024974810839725693
60.800000000000004,0.7139858610604409,0.2600213773298134,0.009567752345822163,0.009878420520424456,0.006208861127595789,0.00033772761590430386,0.11380686797176402,0.7126884354350606,0.25994873792814754,0.008433185334308065,0.010591044042853062,0.00808804487871755,0.0002505523809132719
60.900000000000006,0.7136759274657324,0.2602788869590017,0.009592724035493135,0.009890824895343535,0.006222851168872804,0.0003387854755574805,0.11374065013276535,0.7123730944616156,0.2602097833979453,0.008456960343857562,0.010604815977118412,0.008103987940910268,0.00025135787855270185
61.0,0.7133663655617718,0.2605360033934591,0.009617716020622776,0.009903224794647395,0.006236845419482867,0.00033984481001709063,0.11367451500698338,0.7120581370077746,0.2604704253941841,0.008480757345850827,0.01061858291367047,0.008119932737538306,0.00025216460098183454
61.1,0.7130571748493122,0.2607927271749451,0.009642728262835366,0.009915620237939595,0.0062508438564423075,0.00034090561852653215,0.11360846247670933,0.7117435625518855,0.2607306644796274,0.008504576299183218,0.010632344871433165,0.008135879250003608,0.0002529725478669971
61.2,0.7127483548297862,0.26104905884447926,0.009667760723809333,0.0099280112447537,0.0062648464568427625,0.0003419679003298278,0.11354249242441831,0.7114293705730174,0.2609905012162606,0.00852841716280868,0.010646101869264579,0.008151827459774387,0.0002537817188745557
61.300000000000004,0.7124399050053051,0.26130499894234266,0.009692813365277183,0.00994039783455351,0.006278853197850957,0.00034303165467162473,0.1134766047327694,0.7111155605509546,0.26124993616529285,0.008552279895739685,0.010659853925957172,0.008167777348384897,0.00025459211367091593
61.400000000000006,0.7121318248786579,0.26156054800807876,0.00971788614902543,0.009952780026733271,0.006292864056708473,0.000344096880797194,0.11341079928460503,0.7108021319661999,0.2615089698871572,0.008576164457047127,0.010673601060237976,0.008183728897435233,0.0002554037319225233
